"","dates","titles","push","id"
"9136",2017-07-13,"Re: [問卦] 柯p不出來選總統中華民國會滅亡嗎?",3,"M.1499950396.A.0CE"
"9137",2017-07-13,"[問卦] 台灣企業是不是都黑心",0,"M.1499950526.A.C0D"
"9138",2017-07-13,"[新聞] 新南向成果 總統：貿易成長超過10%",5,"M.1499950589.A.573"
"9139",2017-07-13,"[問卦] ""謝長官""到底要怎麼念阿?",2,"M.1499950596.A.15B"
"9140",2017-07-13,"Re: [問卦] 考大學難還是考研究所難",1,"M.1499950621.A.CE9"
"9141",2017-07-13,"[新聞] 70年首修例！巴西通過勞動改革法案",3,"M.1499950624.A.BAB"
"9142",2017-07-13,"[問卦] 常胸痛是要掛掉了嗎？",19,"M.1499950630.A.193"
"9143",2017-07-13,"[問卦] 但願那海風再起 只為那浪花的手",4,"M.1499950632.A.13A"
"9144",2017-07-13,"[問卦] 覺得年薪百萬很高的,都是那些人?",12,"M.1499950638.A.8F3"
"9145",2017-07-13,"Re: [問卦] 上帝創造亞當夏娃時女媧在想什麼？",4,"M.1499950650.A.570"
"9146",2017-07-13,"[新聞] 狂！郭董除息進帳72.98億 比這些大老闆",6,"M.1499950700.A.B91"
"9147",2017-07-13,"[問卦] 美紀變身都不穿內衣嗎",-1,"M.1499950717.A.310"
"9148",2017-07-13,"[問卦] 有什麼常見卻是積非成是的行業術語？",7,"M.1499950760.A.D76"
"9149",2017-07-13,"[問卦] oppo有什麼魔力?",8,"M.1499950787.A.BA5"
"9150",2017-07-13,"[問卦] 有沒有Xperia Touch的八卦",2,"M.1499950788.A.4BC"
"9151",2017-07-13,"[問卦] R-flow",1,"M.1499950817.A.124"
"9152",2017-07-13,"[新聞] 前女F4團員劉樂妍勸念淡江不如去大陸 槓",20,"M.1499950857.A.692"
"9153",2017-07-13,"[新聞] 網友不放過！狂用「陳冠希」洗版　阿嬌",51,"M.1499950875.A.3EC"
"9154",2017-07-13,"[新聞] 紐婦人在聖馬丁被噴射機氣流吹飛撞地身亡",35,"M.1499950876.A.002"
"9155",2017-07-13,"[問卦] 聲優偶像的魅力在哪?",7,"M.1499950883.A.EFB"
"9156",2017-07-13,"[新聞] 中共官媒嗆印度：不要執迷不悟",9,"M.1499950890.A.B9D"
"9157",2017-07-13,"[問卦] 小妹把整個便當的飯吃完耶有加分？<U+263A>",-4,"M.1499950916.A.78C"
"9158",2017-07-13,"[問卦] 有沒有糖上癮的八卦",6,"M.1499950966.A.20B"
"9159",2017-07-13,"Re: [問卦] 乃木<U+5742>三期生誰最正啊？？",8,"M.1499950981.A.1DA"
"9160",2017-07-13,"Re: [問卦] 30歲年薪百萬的人真的多嗎",8,"M.1499950985.A.F22"
"9161",2017-07-13,"[新聞] 巴拉圭總統首度訪高雄 陳菊：相信能感受",5,"M.1499951014.A.781"
"9162",2017-07-13,"[問卦] 美紀股是不是要大漲惹？",2,"M.1499951078.A.441"
"9163",2017-07-13,"[問卦] 發霉的水果你吃嗎？",0,"M.1499951120.A.A97"
"9164",2017-07-13,"[問卦] 臺灣近年來到底改變了什麼？",6,"M.1499951122.A.2C8"
"9165",2017-07-13,"[問卦] 保留法律追訴權這句話4不4很廢?",6,"M.1499951126.A.46F"
"9166",2017-07-13,"[問卦] outlet01可信嗎？",9,"M.1499951142.A.5C5"
"9167",2017-07-13,"[問卦] 貓咪製造假車禍的八卦？",9,"M.1499951164.A.63F"
"9168",2017-07-13,"[新聞] 德國政府新規 將防中資狂買德國企業",0,"M.1499951202.A.E50"
"9169",2017-07-13,"[問卦] 買oppo的人是不是都沒錢硬要？",14,"M.1499951242.A.819"
"9170",2017-07-13,"[問卦] 手機遊戲公司行銷手法怎麼那麼煩",8,"M.1499951262.A.C7E"
"9171",2017-07-13,"[新聞] 護樹團體爆大巨蛋早已復工要柯Ｐ別再抓頭",-5,"M.1499951289.A.875"
"9172",2017-07-13,"Re: [問卦] 急！！！請問我現在在哪裡？",4,"M.1499951334.A.301"
"9173",2017-07-13,"[問卦] 商學院的男生畢業真的都是去當YA務嗎?",10,"M.1499951349.A.1B3"
"9174",2017-07-13,"[新聞] 為了百萬獎學金 他棄雄中改唸高職普通科",35,"M.1499951393.A.301"
"9175",2017-07-13,"[新聞] 「不轉不是印度人!」 印度發起抵制中國",113,"M.1499951406.A.2D4"
"9176",2017-07-13,"[新聞] 燿華30歲離職員工悲情告白 爆肝賺醫藥費",7,"M.1499951424.A.951"
"9177",2017-07-13,"[問卦] 這年頭還會不會有人穿草莓內褲?",-2,"M.1499951509.A.880"
"9178",2017-07-13,"[新聞] 台議員真幸福　港議員穿短褲被逼換褲",3,"M.1499951565.A.DAD"
"9179",2017-07-13,"[問卦] 高雄根本屌虐台北的八卦？",-3,"M.1499951694.A.4FE"
"9180",2017-07-13,"[問卦] 剛割包皮晨勃是什麼感覺",6,"M.1499951704.A.797"
"9181",2017-07-13,"Re: [問卦] 覺得年薪百萬很高的,都是那些人?",0,"M.1499951706.A.556"
"9182",2017-07-13,"Re: [問卦] 為何台獨 = 皇民日倭？",3,"M.1499951747.A.A7C"
"9183",2017-07-13,"Re: [問卦] 去台南要穿鞋子還是拖鞋？",0,"M.1499951750.A.13D"
"9184",2017-07-13,"[問卦] 寧寧雞寫程式時是用space還是tab縮排",7,"M.1499951752.A.331"
"9185",2017-07-13,"[問卦] 被霸凌的貓貓會反抗嗎??",12,"M.1499951754.A.1F4"
"9186",2017-07-13,"Re: [新聞] 為了百萬獎學金 他棄雄中改唸高職普通科",4,"M.1499951778.A.1B0"
"9187",2017-07-13,"[新聞] 撤銷孫文學校掀波　新黨前立委揚言如影隨",7,"M.1499951790.A.C49"
"9188",2017-07-13,"[問卦] 有沒有偶像學校 蔡瑞雪的卦",0,"M.1499951793.A.303"
"9189",2017-07-13,"[問卦] OL應該穿膚色還黑色?",2,"M.1499951821.A.B30"
"9190",2017-07-13,"Re: [問卦] 齊天烈大百科是不是不有名的小叮噹?",5,"M.1499951864.A.49B"
"9191",2017-07-13,"[問卦] 幹嘛不丟熊讚到遼寧號上面？",0,"M.1499951868.A.11C"
"9192",2017-07-13,"[新聞] 綾瀨遙「一點紅」振奮同片男星",2,"M.1499951891.A.B22"
"9193",2017-07-13,"Fw: [請益] 申請加班費需要提前申請嗎",9,"M.1499951921.A.38A"
"9194",2017-07-13,"[問卦] 美國軍人待遇算高還低？",17,"M.1499951967.A.95D"
"9195",2017-07-13,"[問卦] 台中發生了什麼事!!",7,"M.1499952020.A.7D8"
"9196",2017-07-13,"Re: [爆卦] 我是時代力量前黨工 我要爆時力網軍的料",1,"M.1499952030.A.C0F"
"9197",2017-07-13,"[問卦] 要怎麼讓肥宅變香?",7,"M.1499952054.A.D56"
"9198",2017-07-13,"Re: [問卦] 新總統上任到底改變了什麼",20,"M.1499952055.A.454"
"9199",2017-07-13,"[問卦] 林志玲會後悔當年沒和郭董在一起嗎？",6,"M.1499952099.A.997"
"9200",2017-07-13,"[新聞] 奈及利亞遭連環自殺炸彈襲擊　19死23傷",4,"M.1499952104.A.015"
"9201",2017-07-13,"Re: [ＦＢ] 蔡正元：美國獨立是法國人打的",3,"M.1499952130.A.3D3"
"9202",2017-07-13,"[新聞] 杜詩梅鏟肉成功瘦一圈　潘瑋柏嚇到大叫",0,"M.1499952166.A.01D"
"9203",2017-07-13,"[新聞] 誰接彭淮南？ 傳林全等6人角逐",19,"M.1499952167.A.808"
"9204",2017-07-13,"[問卦] 這樣算遇到心理變態嗎？",0,"M.1499952168.A.CA1"
"9205",2017-07-13,"[問卦] 為什麼九品芝麻官的台詞大家都能背的很熟",34,"M.1499952244.A.885"
"9206",2017-07-13,"Re: [問卦] 買oppo的人是不是都沒錢硬要？",6,"M.1499952257.A.768"
"9207",2017-07-13,"[問卦] 好想看櫻桃幫合體",5,"M.1499952277.A.8CE"
"9208",2017-07-13,"[問卦] 印度跟中國開戰會打到一半跳歌舞秀嗎?",5,"M.1499952281.A.6C6"
"9209",2017-07-13,"[新聞] 中國扒手集團來台 故宮與夜市犯罪熱點",8,"M.1499952338.A.504"
"9210",2017-07-13,"[新聞] 高普考到考率73％ 9月20日放榜",6,"M.1499952341.A.BAC"
"9211",2017-07-13,"Re: [問卦] OL應該穿膚色還黑色?",2,"M.1499952397.A.167"
"9212",2017-07-13,"[問卦]  景美夜市有什麼好吃的？",17,"M.1499952414.A.8FC"
"9213",2017-07-13,"[爆卦] 劉曉波過世了",664,"M.1499952416.A.67C"
"9214",2017-07-13,"[問卦] 比特幣是不是笑話？",7,"M.1499952428.A.583"
"9215",2017-07-13,"[爆卦] 劉曉波過世 中國官方證實了",37,"M.1499952429.A.9C2"
"9216",2017-07-13,"[爆卦] 劉曉波去世",1,"M.1499952459.A.83C"
"9217",2017-07-13,"Re: [新聞] 柯P推「週五搭捷運上班」 網嗆：臭死了",3,"M.1499952464.A.0A6"
"9218",2017-07-13,"Re: [問卦] 想騎重機上國道的人在想什麼？",1,"M.1499952514.A.216"
"9219",2017-07-13,"[問卦] 台北是不是沒有普通人啊",3,"M.1499952549.A.D8A"
"9220",2017-07-13,"[問卦] 有沒有Cyndi Lauper的八卦",3,"M.1499952562.A.395"
"9221",2017-07-13,"Re: [新聞] 為了百萬獎學金 他棄雄中改唸高職普通科",0,"M.1499952571.A.420"
"9222",2017-07-13,"[問卦] 有人可以一秒鐘答出月下美人怎麼合嗎",43,"M.1499952582.A.3D7"
"9223",2017-07-13,"[問卦] 吃燙又吃辣是自虐嗎?",5,"M.1499952626.A.8B2"
"9224",2017-07-13,"[問卦] 用鼻孔吸毒真的比較爽嗎？",1,"M.1499952686.A.BEB"
"9225",2017-07-13,"[問卦] 跑的最快的人",1,"M.1499952705.A.78D"
"9226",2017-07-13,"[新聞] 補教師誘拐國中女　拍下體照意淫",10,"M.1499952718.A.DE8"
"9227",2017-07-13,"[問卦] 隔壁鄰居",5,"M.1499952719.A.3A2"
"9228",2017-07-13,"Re: [問卦] 蔣介石在其他國家的評價",5,"M.1499952725.A.0FA"
"9229",2017-07-13,"[問卦] 有沒有看到小吃攤老闆穿吊嘎就不想買八卦",0,"M.1499952727.A.36F"
"9230",2017-07-13,"[新聞] 婚後不能回娘家長住？ 網友轟：結婚不是",-1,"M.1499952732.A.520"
"9231",2017-07-13,"Re: [ＦＢ] 蔡正元：美國獨立是法國人打的",5,"M.1499952808.A.D10"
"9232",2017-07-13,"[問卦] AC/DC如果來台灣 有賺頭嗎",17,"M.1499952812.A.163"
"9233",2017-07-13,"[問卦] 相當於台灣七年級生的香港人會啃老嗎?",2,"M.1499952841.A.4DC"
"9234",2017-07-13,"[新聞] 日亞化告侵權 HTC宏達電：會捍衛自身權益",5,"M.1499952914.A.A30"
"9235",2017-07-13,"[新聞] 大樂透一注獨得店家 藏獒「威力」發威嚇",9,"M.1499952921.A.9D4"
"9236",2017-07-13,"[問卦] 女生在玩VR的時候被我摸屁股會怎樣？",3,"M.1499952928.A.D92"
"9237",2017-07-13,"[問卦] 炒房是不是在殺雞取卵?",5,"M.1499952936.A.CD8"
"9238",2017-07-13,"Re: [問卦] 自己去吃到飽？",0,"M.1499952940.A.958"
"9239",2017-07-13,"Re: [問卦] 想騎重機上國道的人在想什麼？",1,"M.1499953007.A.B1D"
"9240",2017-07-13,"[新聞] 200億蓋輕軌 林智堅：讓父母送孩子悠遊卡",1,"M.1499953017.A.BDD"
"9241",2017-07-13,"[新聞] 桂冠得主禁錮中國抑鬱而終 劉曉波肝癌病",3,"M.1499953029.A.9A1"
"9242",2017-07-13,"[問卦] 快要結束比賽了怎麼辦",0,"M.1499953030.A.9FC"
"9243",2017-07-13,"[問卦] 谷田部峰子哪時才會找到爸爸?",-2,"M.1499953032.A.0D3"
"9244",2017-07-13,"[新聞] 官方證實劉曉波宣告不治",40,"M.1499953034.A.740"
"9245",2017-07-13,"Re: [新聞] 險釀大空難 加航機師錯看跑道差點撞4飛機",6,"M.1499953040.A.8E5"
"9246",2017-07-13,"[問卦] 去夜市牛排點400元以上的牛排的八卦?",4,"M.1499953043.A.361"
"9247",2017-07-13,"[新聞] 拿麼厲害！逃逸外勞「裝」原住民 警識破",7,"M.1499953067.A.C00"
"9248",2017-07-13,"[新聞] 莫健︰美艦停靠台灣 困難甚至危險",2,"M.1499953077.A.94F"
"9249",2017-07-13,"[問卦] 台積電 鴻海 誰才是台灣最強?",4,"M.1499953095.A.3AB"
"9250",2017-07-13,"Re: [問卦] 常胸痛是要掛掉了嗎？",0,"M.1499953095.A.CF1"
"9251",2017-07-13,"Re: [新聞] 巴拉圭總統首度訪高雄 陳菊：相信能感受",-1,"M.1499953122.A.D6C"
"9252",2017-07-13,"Re: [問卦] 30歲年薪百萬的人真的多嗎",-7,"M.1499953124.A.523"
"9253",2017-07-13,"Re: [新聞] 半夜睡不著覺 陳亭妃為民調所苦挨批",10,"M.1499953133.A.87B"
"9254",2017-07-13,"[問卦] 台灣有這樣的便利商店嗎",5,"M.1499953145.A.8FD"
"9255",2017-07-13,"[新聞] 3外勞拒檢落跑 警噴辣椒水逮人",2,"M.1499953249.A.7A8"
"9256",2017-07-13,"Re: [爆卦] 劉曉波過世 中國官方證實了",9,"M.1499953264.A.290"
"9257",2017-07-13,"[新聞] BBC：烏克蘭大眾一起搞搞列寧銅像",8,"M.1499953276.A.996"
"9258",2017-07-13,"[問卦] 姐姐逼我口交該怎麼辦？",0,"M.1499953323.A.B4E"
"9259",2017-07-13,"Re: [問卦] 處男和處女一起做愛要注意什麼",2,"M.1499953329.A.7E7"
"9260",2017-07-13,"[問卦] 有沒有iTQi 食品美味評鑑的八卦",0,"M.1499953330.A.870"
"9261",2017-07-13,"[問卦] 所以八卦板大家的年薪都多少呢？",-3,"M.1499953339.A.A42"
"9262",2017-07-13,"[問卦] 生日找不到人怎麼辦",10,"M.1499953343.A.16C"
"9263",2017-07-13,"[問卦] 台灣是不是鼓勵投機啊？",2,"M.1499953356.A.126"
"9264",2017-07-13,"[問卦] 大立光-台灣之光?",4,"M.1499953358.A.BED"
"9265",2017-07-13,"有沒有台灣最強幹話王郭冠英的八卦？",6,"M.1499953375.A.754"
"9266",2017-07-13,"[問卦] 中國器官買賣與活摘",4,"M.1499953389.A.05C"
"9267",2017-07-13,"[新聞] 無懼鐵幕 一生為中國民主奔走 劉曉波雖死猶生！",63,"M.1499953410.A.358"
"9268",2017-07-13,"Re: [爆卦] 劉曉波過世了",3,"M.1499953462.A.D92"
"9269",2017-07-13,"[問卦] 傅崑萁唱歌",2,"M.1499953479.A.B01"
"9270",2017-07-13,"[新聞] 報紙於戒嚴時期被沒收 30年前「借閱單」",6,"M.1499953480.A.2E9"
"9271",2017-07-13,"Re: [新聞] 200億蓋輕軌 林智堅：讓父母送孩子悠遊卡",2,"M.1499953484.A.9C6"
"9272",2017-07-13,"[問卦] BMI逼近30怎摸辦",5,"M.1499953491.A.2E3"
"9273",2017-07-13,"[問卦] 幫我找女友！",1,"M.1499953550.A.123"
"9274",2017-07-13,"[問卦] 飯島愛當年有多紅？",7,"M.1499953576.A.BB8"
"9275",2017-07-13,"[問卦] 四大沒進台GG,同學會要怎麼半",1,"M.1499953579.A.46A"
"9276",2017-07-13,"[新聞] 從大陸偷渡去台灣 勞工遇船難至少16死",4,"M.1499953625.A.FB7"
"9277",2017-07-13,"Re: [問卦] 開賓士C系的人是不是打腫臉充胖子",8,"M.1499953651.A.202"
"9278",2017-07-13,"Re: [新聞] 糊塗警害她冤十年 天天吞藥怒考律師",12,"M.1499953663.A.304"
"9279",2017-07-13,"[新聞] KMT/楊永明：要讓民眾認識並認同國民黨",-1,"M.1499953667.A.69E"
"9280",2017-07-13,"[問卦] 被肛該如何反制?",-6,"M.1499953690.A.A1B"
"9281",2017-07-13,"[新聞] 劉曉波保外就醫52天 61歲病逝中國",36,"M.1499953756.A.497"
"9282",2017-07-13,"[新聞] 桂冠得主禁錮中國抑鬱而終 劉曉波肝癌病",7,"M.1499953773.A.A7F"
"9283",2017-07-13,"[問卦] 習包子今晚在想什麼?",35,"M.1499953835.A.476"
"9284",2017-07-13,"Re: [問卦] 齊天烈大百科是不是不有名的小叮噹?",6,"M.1499953863.A.C53"
"9285",2017-07-13,"Re: [爆卦] 劉曉波過世 中國官方證實了",6,"M.1499953895.A.6EB"
"9286",2017-07-13,"[問卦] 工作薪水穩定重要還是有成就感重要?",2,"M.1499953903.A.D54"
"9287",2017-07-13,"Re: [問卦] 為什麼九品芝麻官的台詞大家都能背的很熟",-1,"M.1499953907.A.C92"
"9288",2017-07-13,"[問卦] 每天晚上八點才下班算幸福ㄇ",2,"M.1499953913.A.1D0"
"9289",2017-07-13,"[新聞] 嘉縣員警真鷹眼　驚鴻一瞥識外勞",5,"M.1499953918.A.EDA"
"9290",2017-07-13,"[新聞] 諾貝爾和平獎得主劉曉波 死在中國手裡",24,"M.1499953998.A.008"
"9291",2017-07-13,"[新聞] 糗大！K他命塞屁股 「噗」放響屁噴出",6,"M.1499954030.A.AD9"
"9292",2017-07-13,"[問卦]推文裡說自己年薪的人",17,"M.1499954065.A.D50"
"9293",2017-07-13,"[問卦] 長生不死是好還是壞?",6,"M.1499954185.A.45B"
"9294",2017-07-13,"[問卦] 為何 高雄 從排名第二的寶座殞落?",18,"M.1499954186.A.0FB"
"9295",2017-07-13,"Re: [新聞] 台助印尼警破最大安毒走私 擊斃1台嫌",6,"M.1499954224.A.34D"
"9296",2017-07-13,"Re: [新聞] 無懼鐵幕為民主奔走 劉曉波傳奇一生落幕",16,"M.1499954296.A.F87"
"9297",2017-07-13,"[問卦] 有沒有TWICE是姆咪粉的卦?",1,"M.1499954320.A.513"
"9298",2017-07-13,"[問卦] 本肥宅已經被認證魯一輩子了嗎？",0,"M.1499954338.A.C5F"
"9299",2017-07-13,"[問卦] 肥宅會唱魚仔有加分嗎？",1,"M.1499954340.A.431"
"9300",2017-07-13,"[新聞] 可供30萬人吸食的大麻花 在台南查到了",26,"M.1499954357.A.738"
"9301",2017-07-13,"[問卦] BMI沒超過30真的不能自稱肥宅嗎",0,"M.1499954367.A.C0F"
"9302",2017-07-13,"Re: [問卦] 30歲年薪百萬的人真的多嗎",1,"M.1499954424.A.826"
"9303",2017-07-13,"[問卦] <U+9DC4>肉/雞肉/火雞/雞片飯 哪裡不一樣?",4,"M.1499954489.A.4A7"
"9304",2017-07-13,"[問卦] 有沒有拉森冰棚斷掉,酸民都不擔心的八卦?",12,"M.1499954494.A.C58"
"9305",2017-07-13,"[問卦] 拍部廈門大行動如何？",5,"M.1499954534.A.875"
"9306",2017-07-13,"[新聞] 奶比臉大...「狂奶妹」逆天巨乳撐爆童貞",-2,"M.1499954595.A.332"
"9307",2017-07-13,"[問卦] 有沒有北極熊的八卦?",0,"M.1499954603.A.825"
"9308",2017-07-13,"[問卦] 肥宅都吃什麼泡麵？",2,"M.1499954609.A.D63"
"9309",2017-07-13,"Re: [爆卦] 劉曉波過世了",-9,"M.1499954613.A.7B6"
"9310",2017-07-13,"Re: [問卦] 日本怎麼這麼多買取店??",0,"M.1499954619.A.DAC"
"9311",2017-07-13,"[問卦] 七年級是不是少子化的罪魁禍首",4,"M.1499954682.A.37D"
"9312",2017-07-13,"Re: [爆卦] 劉曉波過世了",-82,"M.1499954683.A.0CE"
"9313",2017-07-13,"[新聞] 史上最大冰山崩離南極 如盧森堡2倍大",14,"M.1499954694.A.896"
"9314",2017-07-13,"[問卦]為什麼老一輩的人會自己邊看政治新聞邊幹譙",10,"M.1499954697.A.CFB"
"9315",2017-07-13,"[問卦] 認真的問要如何增肥",1,"M.1499954780.A.4D5"
"9316",2017-07-13,"[問卦] 去弘爺漢堡要點什麼？",7,"M.1499954782.A.3D0"
"9317",2017-07-13,"[問卦] 看到女森很想去咬她是不是病了？",2,"M.1499954786.A.2F8"
"9318",2017-07-13,"Re: [問卦] 30歲年薪百萬的人真的多嗎",-8,"M.1499954808.A.661"
"9319",2017-07-13,"Re: [新聞] 林全︰AI時代 日工時剩1小時",12,"M.1499954811.A.107"
"9320",2017-07-13,"Re: [問卦] 為何 高雄 從排名第二的寶座殞落?",1,"M.1499954826.A.9AD"
"9321",2017-07-13,"[問卦] 高雄人的幸福是什麼?",9,"M.1499954834.A.121"
"9322",2017-07-13,"Re: [新聞] KMT/楊永明：要讓民眾認識並認同國民黨",6,"M.1499954841.A.37F"
"9323",2017-07-13,"Re: [問卦] 有沒有台積電夜鷹計畫的八卦？",9,"M.1499954894.A.C89"
"9324",2017-07-13,"[問卦] 懶覺上白白的是啥",-8,"M.1499954936.A.80B"
"9325",2017-07-13,"[問卦] 有沒有live的新聞提早錄好的八卦",0,"M.1499954938.A.8CC"
"9326",2017-07-13,"Re: [問卦] 30歲年薪百萬的人真的多嗎",1,"M.1499954956.A.5D0"
"9327",2017-07-13,"[問卦] 有沒有觸電網的八卦?",0,"M.1499954967.A.62C"
"9328",2017-07-13,"[問卦] 高雄跟台南是什麼關係？？",2,"M.1499954997.A.732"
"9329",2017-07-13,"[問卦] 碩士生通常實驗室給多少薪水？",18,"M.1499954997.A.82B"
"9330",2017-07-13,"[問卦] 台中哪邊消夜好吃",7,"M.1499955008.A.A9E"
"9331",2017-07-13,"[問卦] 有沒有領英的八卦",0,"M.1499955009.A.038"
"9332",2017-07-13,"[問卦] 習近平腰圍到底多少啊？",19,"M.1499955051.A.BD4"
"9333",2017-07-13,"[新聞] 最快週末恐成颱風！低氣壓16日靠近慎防",1,"M.1499955064.A.2F1"
"9334",2017-07-13,"[問卦] 有沒有人家裡都沒用信用卡",6,"M.1499955069.A.380"
"9335",2017-07-13,"[新聞] 只為「複診」?中國水電工3天沒吃飯「泳",37,"M.1499955079.A.35B"
"9336",2017-07-13,"[問卦] 去中國發展的藝人商人會討論劉曉波嗎",4,"M.1499955093.A.DB0"
"9337",2017-07-13,"[問卦] 台灣車廠到現在連引擎都研發不出來",0,"M.1499955151.A.5A3"
"9338",2017-07-13,"[問卦] 有沒有胖子炫耀自己瘦了的八卦",2,"M.1499955165.A.FBB"
"9339",2017-07-13,"Re: [新聞] 世大運票房慘兮兮　海外門票僅賣1138張",2,"M.1499955190.A.048"
"9340",2017-07-13,"Re: [新聞] MOD用戶暴增3萬戶",2,"M.1499955215.A.E69"
"9341",2017-07-13,"[問卦] 其實我覺得我和月城雪兔滿像的",0,"M.1499955216.A.730"
"9342",2017-07-13,"[問卦] 我媽媽不喜歡你 她喜歡任何人？！",0,"M.1499955299.A.9DE"
"9343",2017-07-13,"Re: [新聞] KMT/楊永明：要讓民眾認識並認同國民黨",2,"M.1499955305.A.B84"
"9344",2017-07-13,"Re: [爆卦] 劉曉波過世了",4,"M.1499955308.A.1B3"
"9345",2017-07-13,"[新聞] 20億救少子化 溫朗東：先檢討低薪、高房",8,"M.1499955384.A.212"
"9346",2017-07-13,"[問卦] 如果在捷運上被某女誤會是癡漢該怎辦？",3,"M.1499955389.A.B72"
"9347",2017-07-13,"[問卦] 劉曉波過世，吱吱崩潰？",-24,"M.1499955422.A.447"
"9348",2017-07-13,"[問卦] 高雄是從哪一年開始變爛的？",2,"M.1499955423.A.977"
"9349",2017-07-13,"[問卦] 為什麼這麼多消防車？",1,"M.1499955426.A.9D1"
"9350",2017-07-13,"[問卦] 有沒有花能取代玉蘭花？",6,"M.1499955491.A.459"
"9351",2017-07-13,"[問卦] GG員工領到分紅後都在幹嘛?",8,"M.1499955527.A.AF4"
"9352",2017-07-13,"[問卦] 客家妹仔為何口碑不錯?有掛?",1,"M.1499955567.A.255"
"9353",2017-07-13,"[問卦] 八年級生跟七年級生到底誰慘???????",4,"M.1499955570.A.592"
"9354",2017-07-13,"[問卦] 遼寧號上可以用支付寶嗎?",4,"M.1499955579.A.DB4"
"9355",2017-07-13,"[新聞] 涉收賄被起訴 五河局政風主任起訴交保",5,"M.1499955581.A.F6E"
"9356",2017-07-13,"[問卦] 不要用的R20該怎麼處理?",7,"M.1499955612.A.59C"
"9357",2017-07-13,"[問卦] 包莖裸體模特兒",-5,"M.1499955614.A.080"
"9358",2017-07-13,"[問卦] 說自己年薪百萬的是不是都30CM？",-1,"M.1499955627.A.1C4"
"9359",2017-07-13,"[問卦] 信義路上怎麼回事",0,"M.1499955629.A.62F"
"9360",2017-07-13,"Re: [問卦] 台灣車廠到現在連引擎都研發不出來",8,"M.1499955637.A.459"
"9361",2017-07-13,"[新聞] 法甲》巴黎聖日耳曼再添幫手 阿爾維斯簽2",3,"M.1499955648.A.51D"
"9362",2017-07-13,"Re: [新聞] 糊塗警害她冤十年 天天吞藥怒考律師",11,"M.1499955706.A.EEF"
"9363",2017-07-13,"[問卦] 請問這隻是蜘蛛還是喇牙？",3,"M.1499955744.A.0F7"
"9364",2017-07-13,"Re: [問卦] 高雄是從哪一年開始變爛的？",2,"M.1499955745.A.247"
"9365",2017-07-13,"Re: [問卦] 30歲年薪百萬的人真的多嗎",4,"M.1499955746.A.96C"
"9366",2017-07-13,"[問卦] 單論制度，用收視率來分潤，是正確的吧？",3,"M.1499955748.A.573"
"9367",2017-07-13,"[問卦] 牢飯跟軍中伙食哪個比較好吃",7,"M.1499955791.A.423"
"9368",2017-07-13,"Re: [問卦] 有些女生的邏輯好難理解...?",1,"M.1499955826.A.949"
"9369",2017-07-13,"[問卦] 你是不是過譽了?",-6,"M.1499955831.A.315"
"9370",2017-07-13,"[新聞] 更了解女人！　跟「家中有姊妹」的男性",5,"M.1499955846.A.EE1"
"9371",2017-07-13,"Re: [問卦] 台灣歷任總統誰做的最好？",2,"M.1499955897.A.EE3"
"9372",2017-07-13,"[問卦] Porsche都集中在台北嗎 ",11,"M.1499955910.A.3A2"
"9373",2017-07-13,"[爆卦] 劉曉波新聞之留言",55,"M.1499955932.A.3FD"
"9374",2017-07-13,"Re: [問卦] B站的劇都被刪光了要怎麼辦QQ",2,"M.1499955936.A.13E"
"9375",2017-07-13,"[問卦] 元培四年第一名難嗎？",16,"M.1499955970.A.420"
"9376",2017-07-13,"[問卦] 肥宅在喜歡的女森面前投3分球有加分嗎？",-2,"M.1499956021.A.4AC"
"9377",2017-07-13,"[問卦] 為什麼台灣小記者 能娶到東森當家主播?",0,"M.1499956028.A.806"
"9378",2017-07-13,"Re: [新聞] 史上最大冰山崩離南極 如盧森堡2倍大",2,"M.1499956029.A.FD1"
"9379",2017-07-13,"[問卦] 八年級生是怎麼看七年級頭主管的？",0,"M.1499956057.A.696"
"9380",2017-07-13,"[新聞] 賣方願降價 台中議價空間猛增",5,"M.1499956085.A.06F"
"9381",2017-07-13,"[問卦] 投籃機多少分才及格阿?",-1,"M.1499956155.A.FDA"
"9382",2017-07-13,"[問卦] 台灣不去GG還有更賺的嗎",0,"M.1499956172.A.43C"
"9383",2017-07-13,"Re: [問卦] 30歲年薪百萬的人真的多嗎",1,"M.1499956191.A.E7F"
"9384",2017-07-13,"Re: [新聞] 諾貝爾和平獎得主劉曉波 死在中國手裡",-2,"M.1499956209.A.B0E"
"9385",2017-07-13,"[問卦] 如果楚門是中國人？",4,"M.1499956214.A.1AB"
"9386",2017-07-13,"Re: [新聞] 糊塗警害她冤十年 天天吞藥怒考律師",22,"M.1499956247.A.80F"
"9387",2017-07-13,"[問卦] 辛普森是不是越來越難看了",3,"M.1499956302.A.C8D"
"9388",2017-07-13,"[問卦] 747是不是被自家的777打掛的?",4,"M.1499956308.A.B7C"
"9389",2017-07-13,"[問卦] 但我心裡知道 男孩像你 不想跟妹妹拍拖？",3,"M.1499956353.A.FD9"
"9390",2017-07-13,"Re: [爆卦] 劉曉波過世了",102,"M.1499956393.A.D85"
"9391",2017-07-13,"Re: [問卦] 有沒有拉森冰棚斷掉,酸民都不擔心的八卦?",3,"M.1499956396.A.1EB"
